openlibrary_key,title,work_status_code,description,first_sentence,work_subjects,subject_places,subject_people,subject_times,excerpts,lc_classifications,dewey_number,work_covers
/works/OL1952345W,A primer on decision making,200,,,"['Decision making', 'Hd30.23 .m368 1994', '658.4/03']",,,,[],['HD30.23 .M368 1994'],['658.4/03'],[18971]
/works/OL21691722W,"Management Decision-Making, Big Data and Analytics",200,,,['Economics'],,,,[],,,[13192001]
/works/OL2682213W,Business ethics,200,,,['Business ethics'],,,,[],['HF5387 .H3743 2008'],['174/.4'],[1087141]
/works/OL269836W,DECISION MAKING,200,,,,,,,[],,,[18888]
/works/OL27777710W,Data Analytics and Decision Making,200,"Data analytics is a rapidly evolving field. In today's labour market, knowing how to acquire, process, and interpret large amounts of data to make optimal decisions is crucial for many professionals, especially those in business and engineering. This open textbook, ""a new online course"" if you will, focuses on three key concept areas: data acquisition, data processing, and decision-making models. In this course, students will be able to develop advanced knowledge and skills to acquire related data for operations of business or projects; apply quantitative literacy skills such as statistics and machine learning; and use predictive or prescriptive modeling to make timely, actionable, and meaningful decisions.",,"['Data science and analysis: general', 'Business and management', 'Engineering: general', 'Probability and statistics', 'Data analytics']",,,,[],,,"[12751824, 12751836]"
/works/OL5847440W,Multiple criteria decision making,200,,,"['Mathematical models', 'Decision making', 'Décision, prise', 'Modèles mathématiques', 'Prise de décision', 'Entscheidungsfindung']",,,,[],,,[8197589]
/works/OL8525813W,Nursing Fundamentals,200,,,"['Nursing assessment', 'Nursing', 'Nursing Care', 'Nursing Assessment']",,,,[],,,[1453858]
/works/OL20936305W,Fear of Missing Out,200,,,['Psychology'],,,,[],,,[10304457]
/works/OL283284W,Accounting for Decision Making and Control,200,,"Managers at BMW must decide which car models to produce, the quantity of each model to produce given the selling prices for the models, and how to manufacture the automobiles.","['Managerial accounting', 'Management', 'Decision making', 'Accounting']",,,,"['Managers at BMW must decide which car models to produce, the quantity of each model to produce given the selling prices for the models, and how to manufacture the automobiles.']",,,"[63780, 5339828, 5521127, 9021366, 6948340]"
/works/OL20010511W,Accounting for managers,200,,,['Managerial accounting'],,,,[],,,[12880806]
/works/OL20743458W,Radical Uncertainty,200,"""In a changing world, forecasts and numbers usually represent bogus quantification. Kay and King tell us how to think smarter. Radical uncertainty changes the way we should think about decision-making. For over half a century economics has assumed that people behave rationally by optimizing among well-defined choices. Behavioral economics questioned how far people are rational, pointing to the cognitive biases that seem to describe actual behavior. Radical Uncertainty is a bold, paradigm-shifting book that takes us past standard and behavioral economics, completely shifting our understanding of the role economics can play in decision-making. We can never have the information required to optimize. But the failure to come to terms with this reality has led us to build our largest financial organizations, develop major policy decisions, and create business structures on shifting sands-the false belief that the numbers provided by economic models give us the answer. They don't. The best managers in the public and private sectors rely on narratives, not numbers""--",,"['Economics', 'Economics, psychological aspects', 'Consumer behavior', 'Decision making', 'Psychological aspects', 'Economic aspects', 'BUSINESS & ECONOMICS / Economics / General']",,,,[],,,
/works/OL29071821W,Managerial Accounting,200,,,['Managerial accounting'],,,,[],,,
/works/OL15519981W,Business ethics,200,,,"['Business ethics', 'Case studies']",,,,[],,,[8625694]
/works/OL20770307W,Judgment and Decision-Making,200,,,"['Judgment', 'Decision making']",,,,[],,,[9684575]
/works/OL1971019W,Holistic management,200,,,"['Environmental economics', 'Human ecology', 'Management', 'Natural resources', 'Sustainable development', 'Management & management techniques', 'Life Sciences - Ecology', 'Environmental Studies', 'Science', 'Nature/Ecology', 'Environmental Conservation & Protection - General', 'Environmental Science', 'Philosophy / Ethics & Moral Philosophy', 'Holismus', 'Entscheidungsfindung', 'Natural resources, management']",,,,[],['HC79.E5 S2823 1999'],['333.7'],[1884534]
/works/OL4492622W,Creative decision making,200,,,"['Decision making', 'Uncertainty', 'Prise de decision', 'Industrial management']",,,,[],,,[1889121]
/works/OL1186200W,Economics,200,,,"['Economic policy', 'Economics', 'Macroeconomics', 'Microeconomics', 'Politique economique', 'Wirtschaftspolitik', 'Economie politique', 'Computers']",,,,[],,,"[7152477, 4399381]"
/works/OL2702468W,The ethical decision-making manual for helping professionals,200,,,"['Counselors', 'Decision making', 'Moral and ethical aspects', 'Moral and ethical aspects of Decision making', 'Moral and ethical aspects of Social service', 'Problems, exercises', 'Problems, exercises, etc', 'Professional ethics', 'Social service']",,,,[],['BF637.C6 S764 1998'],['174/.9362'],[3786326]
/works/OL18083815W,AN INTRODUCTION TO MANAGEMENT SCIENCE,200,,,"['Management science', 'Operations research']",,,,[],,,[8302146]
/works/OL29026357W,Financial Accounting,200,,,['Accounting'],,,,[],,,
/works/OL21216950W,Accounting,200,,,['Accounting'],,,,[],,,[10503797]
/works/OL8202449W,Decision making and problem solving strategies,200,"Decision Making and Problem Solving Strategies helps readers master the processes of practical thinking which lie behind effective decision making, problem solving, and creative thinking. Using checklists, exercises and case studies, it explains key concepts such as: principles of effective thinking, how to develop a framework for decision making, how to use a simple model for making decisions and solving problems, how to sharpen up creative thinking skills, and how to develop thinking skills in the future.",,"['Business', 'Careers', 'Nonfiction', 'Decision-Making & Problem Solving', 'Decision making', 'Thought and thinking', 'Problem solving', 'BUSINESS & ECONOMICS']",,,,[],,,[9593806]
/works/OL3273363W,Managerial accounting,200,,"Managerial accounting is concerned with providing information to managersthat is, people inside an organization who direct and control its operations.","['Managerial accounting', 'Contabilidad administrativa', 'Comptabilité de gestion', 'Management', 'Rechnungswesen', 'Accountancy', 'open_syllabus_project', 'Unternehmensplanung', 'Management-Informationssystem', 'Management accounting', 'Kostenmanagement', 'Betriebliches Rechnungswesen', 'Theorie']",,,,"['Managerial accounting is concerned with providing information to managers\x1athat is, people inside an organization who direct and control its operations.']",,,"[3851505, -1]"
/works/OL13342723W,An Introduction to Management Science,200,"Provide your students with a sound conceptual understanding of the role that management science plays in the decision-making process with the latest edition of the book that has defined today's management science course: Anderson/Sweeney/Williams/Camm/Martin's An Introduction to Management Science: Quantitative Approaches to Decision Making, Revised 13th Edition. The trusted market leader for more than two decades, the new edition of this text now reflects the latest developments in Microsoft Office Excel 2010. All data sets, applications and screen visuals throughout this REVISED 13th Edition reflect the details of Excel 2010 to accurately prepare your students to work with today's latest spreadsheet tools. The authors continue to provide unwavering accuracy with the book's proven applications-oriented approach and timely, powerful examples. The book's hallmark problem-scenario approach introduces each quantitative technique within an applications setting. Students must apply the management science model to generate solutions and recommendations for management. A comprehensive support package offers all the written and online time-saving support you need with trusted solutions written by the text authors to ensure accuracy. Students gain an understanding of today's most useful software applications with premium online content, including online chapters, LINGO software and Excel add-ins. Student even receive a copy of the popular Microsoft Project Professional 2010 on the text's accompanying CD. Trust the world leader An Introduction to Management Science: Quantitative Approaches to Decision Making, Revised 13th Edition to provide the support your course and today's students need. The Student Essential Site PAC (Printed Access Card) that comes with the new book includes: Case Files, Example Files, Problem Files, Tutorials, Solvertable, Palisade DecisionTools (StatTools), Excel Tutorial. - Publisher.",,"['Management science', 'Linear programming', 'Management', 'Operations research', 'Mathematical models']",,,,[],['HD30.25'],['658.4/03'],[6900127]
/works/OL15184542W,Improve Your Communication Skills,200,"Improve Your Communication Skills shows how to improve conversations and build rapport with colleagues; hold interviews and staff appraisals; learn the skills of persuasion; give effective presentations; write emails, letters and reports; and write for the web.",,"['Business', 'Careers', 'Nonfiction', 'Business communication', 'BUSINESS & ECONOMICS', 'General', 'SELF-HELP', 'Personal Growth', 'Communication in management']",,,,[],,,"[6441309, 12586284]"
/works/OL15830350W,Effective business communications,200,"This text now includes a prologue on the high-technology office of today and tomorrow, including international and intercultural examples. Over 400 business examples show how and how not to express ideas, and there are over 300 end-of-chapter exercises and problems, including detailed cases. There is a greatly enlarged chapter on global communications to show how international and intercultural communications affect business, and new boxed examples of written communication throughout the text. Coverage of new technology, employment-related communication topics, business reports, and oral communications has also been expanded.",,"['Commercial correspondence', 'Business communication', 'Business report writing', 'Communication in management']",,,,[],,,"[9834516, 6698701, 6825004, 6794517, 4226030]"
/works/OL1828885W,Theories of human communication,200,,,"['Communication', 'Philosophy', 'Communicatietheorie', 'Kommunikation', 'Sprache', 'Communication Studies', 'Social, group or collective psychology', 'Language', 'Language Arts & Disciplines', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'General', 'Theater - General', 'Language Arts & Disciplines / Speech', 'Soziologie', 'Philosophie']",,,,[],,,[3973862]
/works/OL2018966W,Nonviolent Communication,200,"An enlighting look at how peaceful communication can create compassionate connections with family, friends, and other acquaintances, this book uses stories, examples, and sample dialogues to provide solutions to communication problems both at home and in the workplace. Guidance is provided on identifying and articulating feelings and needs, expressing anger fully, and exploring the power of empathy in order to speak honestly without creating hostility, break patterns of thinking that lead to anger and depression, and communicate compassionately. These nonviolent communication skills are fully explained and can be applied to personal, professional, and political differences. Included in the new edition is information on how to compassionately connect with oneself.",,"['Nonviolence', 'Psychological aspects of Communication', 'Family & Relationships', 'Self-Improvement', 'Communication', 'Interpersonal relations', 'Interpersonal communication', 'Nonfiction', 'Psychological aspects', 'Relations humaines', 'Communication interpersonnelle', 'Conflict resolution', 'Communication Barriers', 'Conflict management', 'Non-violence', 'Aspect psychologique', 'Gestion des conflits', 'PSYCHOLOGY', 'Cognitive Psychology', 'SCIENCE', 'Cognitive Science', 'Icke-våld', 'Kommunikationssociologi']",,,,[],,['153.6'],"[940686, 6390184, 12275199, 13113277, 13182967, 13653086, 13653088, 13895235, 14005918, 14005919, 14005983, 9686762, 13895232, 8055401, 14489892, 983605]"
/works/OL1891943W,Introduction to communicative disorders,200,,,"['Communication Disorders', 'Communicative disorders', 'Speech-Language Pathology', 'Fonoaudiologia', 'Transtornos da comunicação', 'Percepção auditiva', 'Fissura lábiopalatina']",,,,[],,,"[5022224, 1647701]"
/works/OL2462469W,Wireless communications,200,"As cellular telephones become commonplace business tools, interest in wireless technology is booming. This book responds to that demand with a comprehensive survey of the field, suitable for educational or technical use. Materials are drawn from academic and business sources, numerous journals, and an IEEE professional reader. Extensively illustrated, Wireless Communications is filled with examples and problems, solved step by step and clearly explained.Wireless Communications covers the design fundamentals of cellular systems, including issues of frequency reuse, channel assignments, radio propagation, and both analog and digital modulation techniques. Speech coding, channel coding, diversity, spread spectrum, and multiple access are also discussed. A separate chapter is devoted to wireless networking, including SS7 and ISDN.Beyond theory,Wireless Communications offers practical reference sections, including: * Complete technical standards for cellular, cordless telephone, and personal communications systems * International standards for Europe, the Americas, and the Asia-Pacific region * Noise figure calculations and Gaussian approximations of spread spectrum CDMA interference * Mathematical tables, identities, and the Q, erf, and erf functions * Glossary of abbreviations and acronyms * Full list of references This book is designed for use in graduate and undergraduate classrooms, but is also suitable for use by professional engineers and technicians. It can be used for both teaching and reference, and is also appropriate for the interested cellular phone consumer who wants to understand the technology.",,"['Wireless communication systems', 'Mobile communication systems', 'Telecommunication systems', 'Wireless communication systems--united states', 'Mobile communication systems--united states', 'Telecommunication systems--united states', 'Tk5103.2 .r37 1995']",,,,[],,['621.382'],"[83070, 8456396]"
/works/OL35531W,Data Communications and Networking,200,,Data communications and networking are changing the way we do business and the way we live.,"['Computer networks', 'Data transmission systems', 'Donne es', 'Transmission', ""Re seaux d'ordinateurs"", 'Transmission des données', 'Sistemas de transmisión de datos', 'Téléinformatique', 'Redes de computadoras', 'Données', ""Réseaux d'ordinateurs"", 'Internet', ""Réseau d'ordinateurs"", 'Sistemas de transmisión de datos', 'Données', ""Réseaux d'ordinateurs"", 'Computernetwerken', 'Datatransmissie']",,,,['Data communications and networking are changing the way we do business and the way we live.'],['TK5105 .F6617 2001'],['004.6'],[1084050]
/works/OL2718906W,Corporate communication,200,,,"['Communication in organizations', 'Communication in management']",,,,[],,['658.4/5'],[65390]
/works/OL3362445W,Electronic communication,200,,,"['Electronics', 'Examinations, questions', 'Radio', 'Telecommunication', 'Telecommunications', 'Electronique']",,,,[],,,[55367]
/works/OL60364W,Introducing communication theory,200,,,"['Information theory', 'Communication', 'Communication studies', 'Language', 'Language Arts / Linguistics / Literacy', 'Textbooks', 'Speech', 'Language Arts & Disciplines / Speech', ""Théorie de l'information"", 'Science']",,,,[],,,[527160]
/works/OL12465170W,An introduction to communication studies,200,"This revised edition of a now classic text includes a new introduction by Henry Jenkins, explaining ‘Why Fiske Still Matters’ for today’s students, followed by a discussion between former Fiske students Ron Becker, Elana Levine, Darrell Newton and Pamela Wilson on the theme of ‘Structuralism and Semiotics, Fiske-Style’. Both underline the continuing relevance of this foundational text in communication studies. How can we study communication? What are the main theories and methods of approach? This classic text provides a lucid, accessible introduction to the main authorities in the field of communication studies, aimed at students coming to the subject for the first time. It outlines a range of methods of analysing examples of communication, and describes the theories underpinning them. Thus armed, the reader will be able to tease out the latent cultural meanings in such apparently simple communications as news photos or popular TV programmes, and to see them with new eyes.",,"['Communication', 'Handbooks, manuals', 'Handbooks, manuals, etc', 'Study and teaching (Higher)']",['South Africa'],,,[],['P90 .S813 2007'],['302.2'],"[14428316, 9282890]"
/works/OL21034805W,Communication Skills,200,,,,,,,[],,,
/works/OL72511W,Looking out/looking in,200,"Used by more than a million students, LOOKING OUT, LOOKING IN, Twelfth Edition, continues its outstanding tradition of combining current information with a fun, reader-friendly voice that links course topics to your everyday life. You'll discover the reasons to improve your interpersonal skills and sharpen your critical understanding of the communication process through diverse and compelling examples that illustrate how communication skills can affect both the world around us and our own lives. Improve your relationships and your future career success, with the only text that offers the tools that have been proven to build better communication skills for almost 30 years!",,"['Interpersonal communication', 'Textbooks', 'Communication', 'Kommunikation', 'Psychology', 'Interpersonal relations', 'Emotions', 'Sociological aspects', 'Nonverbal communication', 'Communication interpersonnelle', 'Émotions', 'Aspect sociologique', 'Communication non verbale', 'Education', 'General']",,,,[],,,"[7126821, 4415195, 6917291, 9768679, 8895389, 8896434]"
/works/OL891212W,Electronic communications systems,200,"about AM,FM,PM",,"['Telecommunication systems', 'Telecommunication']",,,,[],,,"[1115599, 1103824]"
/works/OL6808599W,The slave community,200,"This volume is one of the first historical studies of slavery in the United States to be presented from the perspective of the enslaved. This work contradicted those historians who had interpreted history to suggest that African American slaves were docile and submissive who enjoyed the benefits of a paternalistic master-slave relationship on Southern plantations. Using psychology, the author analyzes fugitive slave narratives published in the 19th century to conclude that an independent culture developed among the enslaved and that there were a variety of personality types exhibited by slaves. He asserts that by concentrating on the slave owner, historians have presented a distorted view of plantation life that ""strips the slave of any meaningful and distinctive culture, family life, religion, or manhood."" ""The plantation was a battlefield where slaves fought masters for physical and psychological survival. Although unlettered, unarmed, and outnumbered, slaves fought in various ways to preserve their manhood."" This impressive and original study views the institution of slavery from a new perspective- that of the slaves themselves. The author challenges the timeworn stereotype of the slave as a passive and docile creature who lacked drive, purpose, and responsibility. He traces the development of the slave's personality traits, analyzes the patterns of resistance within the slave community, and proves conclusively that the slave had a rich cultural and family life that was deliberately kept hidden from the eyes of his white masters. Unlike the many accounts that deal with slavery from the outside, this book ventures inside the slave quarters to re-capture the slave's family life, music, religion, and folklore. Using a variety of sources, including the memoirs of former slaves, the author examines the ways that blacks became enslaved, their process of acculturation in the American South, and their deep ties to their African heritage. He shows how the slave was able to control parts of his own life while often wearing the mask of submissiveness required by the harsh realities of the plantation regime. The author draws upon psychological and sociological insights to reinterpret master-slave relationships. He includes the planter's viewpoint and the traveler's impression to create a dimensional portrait of plantation life that effectively separates mythology from historical reality. -- from Book Jacket. The personality and culture of the plantation slave are investigated from black autobiographies and other historical sources.",,"['Afro-Americans', 'History', 'Plantation life', 'Slavery', 'Slaves', 'Social life and customs', 'Southern States', 'United States', 'Südstaaten', 'Sklaverei', 'Plantations', 'Conditions sociales', 'Slavery and bondage', 'African American Studies', 'Esclavage', 'SOCIAL SCIENCE', 'Histoire', 'Noirs', 'Ethnic Studies', 'Vie dans les plantations', 'Minorities', 'African Americans', '19th Century', 'Slavery, united states', 'Plantages', 'Dagelijks leven', 'Historia Geral (Escravidao)', 'Slavernij']",['Southern States'],,,[],,,"[120872, 9311233]"
/works/OL137703W,Human communication,200,,,"['Communication', 'Psychological aspects of Communication', 'Psychological aspects', 'Communication interpersonnelle', 'Aspect psychologique', 'Interpersonal communication', 'Social interaction', 'Communication, psychological aspects']",,,,[],,,[4508955]
/works/OL1826023W,Business Communication,200,,,"['Business English', 'Business communication', 'English language', 'Business writing', ""Communication dans l'entreprise"", 'Style commercial', 'Anglais (Langue)', 'Anglais commercial', 'Communication', 'Manuel', ""Gestion d'entreprise"", 'Business english']",,,,[],,,[6716431]
/works/OL2649638W,Communicating effectively,200,,,"['Oral communication', 'LANGUAGE ARTS & DISCIPLINES / Speech', 'Communication orale', 'Communication in education', 'Teacher-student relationships']",,,,[],,,[4060869]
/works/OL30296W,Communication between cultures,200,,,"['Communication and culture', 'Intercultural communication', 'Interpersonal communication', 'Cultural studies', 'International business', 'Language Arts & Disciplines', 'Language', 'Communication', 'Communication et culture', 'Interpersonale Kommunikation', 'Kulturkontakt', 'Interculturele communicatie', 'Drama', 'General']",,,,[],,['303.48/2'],[4036878]
/works/OL1702855W,Imagined communities,200,315 p,,"['Nationalism', 'History', 'Nationalisme', 'Nacionalismo', 'Histoire', 'Imperialismo', 'Nationalbewusstsein', 'Nationalismus', 'Nation', 'Politics and Government', 'Nationalism--history', 'Nationalismhistory', 'Jc311 .a656 1991', '320.5/4', 'Jc311 .a53 2016', '320.54', 'Jc311 .a656 2006']",,,,[],['JC311'],,"[652236, 895559, 3238420, 8398310, 12370369, 12278530]"
/works/OL34013W,A First Look at Communication Theory,200,,,"['Communication', 'Philosophy', 'Theorie', 'Kommunikation', 'Philosophie']",,,,[],,,"[7897816, 3851986]"
/works/OL59775W,Today's isms,200,"Discusses the historical background, psychological roots, strengths, weaknesses, practices, evolution, and future of these political systems.",,"['Communism', 'Capitalism', 'Comparative economics', 'Fascism', 'Comparative government', 'Socialism', 'Socialisme', 'Communisme', 'Capitalisme', 'Fascisme', 'Political science', 'Faschismus', 'Kapitalismus', 'Kommunismus', 'Sozialismus', 'Institutions politiques comparées', 'Économie comparée', 'Dictatuur', 'Fascismo', 'Capitalismo', 'Politieke bewegingen', 'Democratie', 'Socialismo', 'Idées politiques', 'Sociologie', 'Histoire', 'Économie politique comparée', 'Comparative politics']",,,,[],,['335 E'],"[12727201, 12727200, 4958484, 4496402, 8341829, 5033404]"
/works/OL15287239W,Interplay,200,1 v. (various pagings) : 26 cm,,"['Interpersonal communication', 'Psychological aspects', 'Psychological aspects of Interpersonal communication', 'Communication', 'Interpersonal Relations']",,,,[],,,"[3967691, -1]"
/works/OL66051W,Interpersonal communication,200,,,"['Interpersonal communication', 'Psychologie', 'Interpersonale Kommunikation', 'Interpersonal Relations', 'Communication', 'History']",,,,[],,,[3695239]
/works/OL7946239W,Business communication today,200,"Teaches business communication, focusing on essential communication skills and practical, realistic assignments; also show students the reasons for effective business communication through real-world company examples and real-life business situations.",,"['Case studies', 'Business communication', 'Communication in organizations', 'Communication dans les organisations', 'Management', ""Communication dans l'entreprise"", 'Kommunikation', 'Unternehmen', 'Business writing', 'Etudes de Cas', 'Communicatie', 'Handelscorrespondentie', 'Communication in management']",['United States'],,,[],,,[7134604]
/works/OL1891342W,Fashion as communication,200,"What kinds of things do fashion and clothing say about us? If we wear Donna Karan, Moschino, Gaultier or Westwood, what statements do we make? Are there any real differences between Punk and the New Look? In Fashion as Communication Malcolm Barnard introduces fashion and clothing as a way of communicating class, gender, sexuality and social identities. This interdisciplinary work clearly analyses how fashion and clothing have been understood as modern and postmodern phenomena. Drawing on the theoretical approaches to culture, in particular those of Simmel, Derrida, Baudrillard and Jameson, the author assesses the consequences of postmodernism for fashion as a mode of communication. Concepts such as class, gender, reproduction and resistance are explored in a clear and concise manner and further reading on each subject is detailed.",,"['Social aspects of Costume', 'Fashion', 'Social aspects', 'Psychological aspects', 'Social aspects of Fashion', 'Clothing and dress', 'Costume', 'Psychological aspects of Clothing and dress', 'Psychological aspects of Costume', 'Sex differences', 'Social aspects of Clothing and dress', 'Clothing and dress, social aspects', 'Costume, psychological aspects', 'RELIGION', 'Biblical Studies', 'Prophets', 'Mode', 'Sociala aspekter', 'Kläder']",,,,[],,['391'],[3815923]
/works/OL15859698W,Communication,200,,,"['Communication', 'Oral communication']",,,,[],,,"[6822321, 138088]"
/works/OL2972446W,Visual Communication,200,"Visual communication is just as important as verbal communication, if not more important. VISUAL COMMUNICATION: IMAGES WITH MESSAGES shows you how visual perception is used in all forms of communication, whether it's graphic design, photography, television, video, or interactive media. And because it's packed with study and review tools, this communications textbook not only clearly explains the theories you need to know, it helps you prepare for tests and will help you succeed in the class.",,['Visual communication'],,,,[],,['302.23'],"[365063, -1]"
/works/OL3339807W,Electronic communication systems,200,,,['Telecommunication'],,,,[],['TK5101 .B558 2002'],,[1453722]
/works/OL2706143W,Digital communications,200,,Figure 1.1-1 illustrates the functional diagram and the basic elements of a digital communication system.,"['Digital communications', 'open_syllabus_project', 'Tk5103.7 .p76 2000', '621.382']",,,,['Figure 1.1-1 illustrates the functional diagram and the basic elements of a digital communication system.'],,,"[56245, 55131]"
/works/OL21287977W,"Communication Skills, Second Edition",200,,,"['Interpersonal communication', 'English language, grammar', 'English language, textbooks for foreign speakers']",,,,[],,,[13709732]
/works/OL3282137W,Digital and analog communication systems,200,,,"['Digital communications', 'Telecommunication systems', 'Nachrichtenübertragungstechnik', 'Analog electronic systems', 'Télécommunications, Systèmes de', 'Transmission numérique', 'Telecommunicatie', 'Digitale systemen']",,,,[],,,"[1108044, 4166621]"
/works/OL2659167W,Technical Communication,200,"*Technical Communication* offers complete coverage of technical communication, business communication, and professional writing in a user-friendly writing style. The topics move from basic foundational concepts, to chapters on research, visuals, style, document design, usability, and finally to specific documents (basic workplace correspondence to more complex documents, technologies, and oral presentations). The appendix includes thorough coverage of MLA, APA, and CSE (Council of Science Editors) documentation styles, and a handbook of grammar, mechanics, and usage. All descriptions of and instructions for creating technical documents are accompanied by clear, annotated model documents. In addition, graphic illustrations appear throughout the book to make abstract concepts easy to understand. Checklists and Projects provide plentiful opportunities to learn and reinforce chapter topics.","Whether handwritten, electronically mediated, or face-to-face, workplace communication is more than a value-neutral exercise in ""information transfer""; it is a complex social interaction.","['Technical writing', 'open_syllabus_project', 'Communication of technical information', 'TECHNICAL WRITING', 'INFORMATION SYSTEMS', 'PUBLIC SPEAKING', 'COMMUNICATION', 'Textbooks', 'Rédaction technique', ""Manuels d'enseignement supérieur"", 'Information technique']",,,,"['Whether handwritten, electronically mediated, or face-to-face, workplace communication is more than a value-neutral exercise in ""information transfer""; it is a complex social interaction.']",,['808/.0666'],[2382521]
/works/OL1834976W,Communicating with strangers,200,,,"['Intercultural communication', 'Intergroup relations', 'Intercultural communication.', 'Communication', 'Culture', 'Interpersonal Relations', 'Cross-Cultural Comparison', 'Cultural Characteristics', 'Ethnopsychology', 'Prejudice', '77.63 social interaction and relations', 'Kulturkontakt', 'Interculturele communicatie', 'Interpersoonlijke communicatie', 'Comunicación intercultural']",,,,[],,,[4945892]
/works/OL1867753W,Communication Theories,200,,,"['Communication', 'Philosophy']",,,,[],,['302.2/01'],[14415653]
/works/OL2921027W,Nonverbal communication in human interaction,200,,,"['Body language', 'Communication non-verbale', 'Nonverbal communication (Psychology)', 'Gestik', 'Mimik', 'Interaktion', 'Nichtverbale Kommunikation', 'Nonverbal communication', 'Kinesics', 'Langage du corps', 'Non-verbale communicatie', 'Textbooks']",,,,[],,,[1274942]
/works/OL2647816W,Business and administrative communication,200,,,"['Communication en gestion', 'Business communication', 'Communication in management', ""Communication dans l'entreprise"", 'Kommunikation', 'Unternehmen', 'Business communication & presentation', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Business & Economics / Business Communication', 'Business Communication - General', 'Business & Management', 'Komunikacja w zarządzaniu', 'Podręczniki akademickie', 'Komunikacja w organizacjach']",,,,[],,,[5445247]
/works/OL1918254W,The media of mass communication 11th edition,200,,,"['Mass media', 'Communication', 'Problems, exercises']",,,,[],,['302.23'],"[138233, 137756, 1144996]"
/works/OL4450656W,Nonverbal Communication,200,,,"['Body language', 'Nonverbal communication (Psychology)', 'Nonverbal communication', 'Interpersonal communication', 'Communication', 'Psychological aspects', 'Kinesics', 'Communication non verbale', 'Langage du corps', 'Communication interpersonnelle', 'Aspect psychologique', 'SOCIAL SCIENCE', 'Body Language & Nonverbal Communication']",,,,[],,,[4607668]
/works/OL1841854W,Modern digital and analogue communication systems,200,ABOUT SIGNALS,,"['Digital communications', 'Statistical communication theory', 'Telecommunication systems', 'Nachrichtenu\x98bertragungssystem', 'Telecommunicatie', 'Digitale technieken', 'Analog-to-digital converters', 'Informationstheorie', 'Kommunikationssystem', 'Telekommunikation', 'Systèmes de télécommunications', 'Transmission numérique', 'Traitement du signal', 'Mathématiques', 'Telecommunications', 'Electrical', 'Tec009030', 'Cs.eng.elect_elect_eng']",['USA'],['SAMSHANMUGAM'],['1997'],[],,,"[123570, 13265256]"
/works/OL2647815W,Business communication,200,,,"['Business communication', 'Communication in organizations', 'Business writing', 'Comunicación en administración', 'Communication', 'Entreprise']",,,,[],,,[1084633]
/works/OL37777W,Gendered Lives,200,,,"['Communication', 'Sex differences', 'Sex role', 'Gender identity']",,,,[],,,[365050]
/works/OL25943W,The dynamics of mass communication,200,,,"['Mass media', 'Médias', 'Mâedias']",,,,[],,,[4173899]
/works/OL718009W,History Of Communication Study,200,,,"['Communication', 'History', 'Communicatiewetenschap', 'Histoire', 'Geschichte', 'Kommunikationsforschung', 'Kommunikation', 'Theorie', 'Communication, study and teaching']",,,"['19th century', '20th century', '19e siècle', '20e siècle']",[],,,[19118]
/works/OL5097833W,Satellite communications,200,,,"['Artificial satellites in telecommunication', 'Technology', 'Telecommunications']",,,,[],,,[4143467]
/works/OL8346455W,Communication 2000,200,,,,,,,[],,,[5062974]
/works/OL20690760M,The changing face of western communism,200,,,,,,,[],,,
/works/OL72508W,Communicating at work,200,"Highly regarded for its clarity, wealth of examples, and practical suggestions, this successful text offers a comprehensive look at oral communication in business and professional settings -- from preparing and delivering presentations to interviewing, from group problem-solving to interpersonal communication in the workplace. This fifth edition includes streamlined chapters on negotiating, interviewing, and running effective meetings. In addition, special attention has been given to gender issues in the workplace, including recent research on the different approaches men and women take to dealing with conflict. - Back cover.",,"['Interpersonal communication', 'Business communication', 'Communication in management', 'Presentatie', 'Communicatieve vaardigheden', 'Communication en gestion', 'Communication interpersonnelle']",,,,[],,,"[10934171, 8146240]"
/works/OL2960008W,Multimedia communications,200,,,"['Multimedia systems', 'Communicatie', 'Multimedia', 'Computernetwerken', 'Multimedias', 'Telecommunication systems']",,,,[],['QA76.575 .H352 2001'],,[1141865]
/works/OL470061W,Mass communication theory,200,,,"['Mass media', 'Philosophy', 'Massacommunicatie', 'Theoriee\x98n', 'Medias', 'Philosophie', 'Media Studies', 'Sociology', 'Mass Communication', 'Cinema/Film: Book', 'Science/Mathematics', 'Performing Arts', 'Mass Media - General', 'Mass medias', 'Medios de comunicacion de masas', 'Language and languages']",,,,[],,,[4664431]
