matrix_row,book_id,canonical_title,authors,source_group,first_publish_year,publication_year_observed,publishers,isbn_13,subjects,cluster_label,cover_url,qa_major_flag_count,qa_minor_flag_count,qa_review_score,qa_review_priority
1844,BOOK01845,Starting a StartUp,['James Sinclair'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781774586396.jpg,1,2,4,Priority review
1845,BOOK01846,The Success Complex,['Adrian Kelly'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781788603799.jpg,1,2,4,Priority review
1846,BOOK01847,Collabor(h)ate,['Deb Mashek'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781788603829.jpg,1,2,4,Priority review
1847,BOOK01848,Top of Heart,['Grant Muller'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781788605090.jpg,1,2,4,Priority review
1849,BOOK01850,"Why listen to, work with and follow you?",['Larry Heugh Robertson'],LeadershipNow only,,2023.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781800817517.jpg,1,2,4,Priority review
1850,BOOK01851,Be Different,['Marty Strong Navy SEAL Officer (retired)'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781803411330.jpg,1,2,4,Priority review
1851,BOOK01852,Hidden Genius,['Polina Marinova Pompliano'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781804090039.jpg,1,2,4,Priority review
1852,BOOK01853,The Psychology of Leadership,['Sébastien Page'],LeadershipNow only,,2025.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781804090923.jpg,1,2,4,Priority review
1853,BOOK01854,The Next Crisis,['Danny Dorling'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781804294345.jpg,1,2,4,Priority review
1854,BOOK01855,Pitch,['Danny Fontaine'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781805221043.jpg,1,2,4,Priority review
1855,BOOK01856,The Not To Do List,['Rolf Dobelli'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781805463283.jpg,1,2,4,Priority review
1856,BOOK01857,When Everyone Leads,['Ed O’Malley and Julia Fabris McBride'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781885167903.jpg,1,2,4,Priority review
1857,BOOK01858,How Organizations Should Work,['N. Dean Meyer'],LeadershipNow only,,2022.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781892606334.jpg,1,2,4,Priority review
1858,BOOK01859,You're the Leader. Now What?,['Richard Winters'],LeadershipNow only,,2022.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781893005709.jpg,1,2,4,Priority review
1861,BOOK01862,Positive Influence,['Tsun-yan Hsieh and Huijin Kong'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781944660567.jpg,1,2,4,Priority review
1864,BOOK01865,The Legacy Navigator,['Lance E Welch'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781950476787.jpg,1,2,4,Priority review
1865,BOOK01866,Wiring the Winning Organization,['Gene Kim and Steven Spear'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781950508426.jpg,1,2,4,Priority review
1866,BOOK01867,"Wrong Fit, Right Fit",['Andre Martin'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781950508754.jpg,1,2,4,Priority review
1867,BOOK01868,Civility Rules!,['Shelby Joy Scarbrough'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781950863402.jpg,1,2,4,Priority review
1869,BOOK01870,Leading with Light,['Jennifer Mulholland and Jeff Shuck'],LeadershipNow only,,2024.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781951692360.jpg,1,2,4,Priority review
1870,BOOK01871,The Rules of Mentorship,['Brad Keywell'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781951963248.jpg,1,2,4,Priority review
1871,BOOK01872,Promotions Are So Yesterday,['Julie Winkle Giulioni'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781952157738.jpg,1,2,4,Priority review
1872,BOOK01873,Smart Leadership,['Mark Miller'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781953295750.jpg,1,2,4,Priority review
1873,BOOK01874,Unconditional Power,['Steven Gaffney'],LeadershipNow only,,2023.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781953943088.jpg,1,2,4,Priority review
1874,BOOK01875,Scaling People,['Claire Hughes Johnson'],LeadershipNow only,,2023.0,,,[],People Management,https://www.leadershipnow.com/leadershop/images/9781953953216.jpg,1,2,4,Priority review
1875,BOOK01876,Poor Charlie’s Almanack,['Charles T. Munger'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781953953230.jpg,1,2,4,Priority review
1877,BOOK01878,Make It Count,['Hunter Ballew'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781954759770.jpg,1,2,4,Priority review
1878,BOOK01879,The Most Unlikely Leader,['Roger Smith'],LeadershipNow only,,2022.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781955026130.jpg,1,2,4,Priority review
1880,BOOK01881,The FUD Factor,['Brendan P. Keegann'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781955884464.jpg,1,2,4,Priority review
1881,BOOK01882,Start. Scale. Exit. Repeat.,['Colin C. Campbell'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781955884969.jpg,1,2,4,Priority review
1882,BOOK01883,The Leadership Pause,['Chris L. Johnson'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781956072044.jpg,1,2,4,Priority review
1883,BOOK01884,The #PACE Process for Early Career Success,['Mark Zides'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781956450163.jpg,1,2,4,Priority review
1884,BOOK01885,Hacking the Corporate Jungle,['Sean McMann'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781957077796.jpg,1,2,4,Priority review
1885,BOOK01886,Performance Feedback Strategies,['Sandra Mashihi and Kenneth M. Nowack'],LeadershipNow only,,2025.0,,,[],Performance Management,https://www.leadershipnow.com/leadershop/images/9781957157863.jpg,1,2,4,Priority review
1886,BOOK01887,Ideas on a Deadline,['Phil Cooke'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781957369044.jpg,1,2,4,Priority review
1887,BOOK01888,Leading With Care in a Tough World,['Phillip G. Clampitt and Bob DeKoch'],LeadershipNow only,,2022.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781957588100.jpg,1,2,4,Priority review
1889,BOOK01890,Your Company Is Your Castle,['Sandeep Chennakeshu'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781957616049.jpg,1,2,4,Priority review
1892,BOOK01893,The Accidental Network,['Rouzbeh Yassini-Fard with Stewart Schley'],LeadershipNow only,,2025.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781959000600.jpg,1,2,4,Priority review
1893,BOOK01894,Scaling Smart,['Rich and Kathy Fettke'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781960178169.jpg,1,2,4,Priority review
1895,BOOK01896,The Steady Leader,['Schuyler Williamson'],LeadershipNow only,,2025.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781964934327.jpg,1,2,4,Priority review
1896,BOOK01897,American Rascal,['Greg Steinmetz'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781982107406.jpg,1,2,4,Priority review
1897,BOOK01898,The Wolves of K Street,['Brody Mullins and Luke Mullins'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781982120597.jpg,1,2,4,Priority review
1898,BOOK01899,The Right Call,['Sally Jenkins'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781982122553.jpg,1,2,4,Priority review
1900,BOOK01901,A Man of Iron,['Troy Senik'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781982140748.jpg,1,2,4,Priority review
1901,BOOK01902,Trust and Inspire,['Stephen M.R. Covey'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781982143725.jpg,1,2,4,Priority review
1902,BOOK01903,On Power,['Mark R. Levin'],LeadershipNow only,,2025.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781982146191.jpg,1,2,4,Priority review
1905,BOOK01906,Making Numbers Count,['Chip Heath and Karla Starr'],LeadershipNow only,,2022.0,,,[],Decision Making,https://www.leadershipnow.com/leadershop/images/9781982165444.jpg,1,2,4,Priority review
1906,BOOK01907,The Power of Crisis,['Ian Bremmer'],LeadershipNow only,,2022.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781982167509.jpg,1,2,4,Priority review
1907,BOOK01908,When Women Lead,['Julia Boorstin'],LeadershipNow only,,2022.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781982168216.jpg,1,2,4,Priority review
1908,BOOK01909,Cultures of Growth,['Mary C. Murphy Ph.D.'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781982172749.jpg,1,2,4,Priority review
1909,BOOK01910,Up Close and All In,['John Mack'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781982174279.jpg,1,2,4,Priority review
1910,BOOK01911,CEO Excellence,"['Carolyn Dewar, Scott Keller and Vikram Malhotra']",LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781982179670.jpg,1,2,4,Priority review
1912,BOOK01913,Anatomy of a Breakthrough,['Adam Alter'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781982182960.jpg,1,2,4,Priority review
1914,BOOK01915,Right Kind of Wrong,['Amy C. Edmondson'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781982195069.jpg,1,2,4,Priority review
1915,BOOK01916,Live Life in Crescendo,['Stephen R. Covey and Cynthia Covey'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781982195472.jpg,1,2,4,Priority review
1916,BOOK01917,Make No Small Plans,"['Elliott Bisnow, Brett Leve, Jeff Rosenthal and Jeremy Schwartz']",LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781984822642.jpg,1,2,4,Priority review
1917,BOOK01918,Influence Is Your Superpower,['Zoe Chance'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781984854339.jpg,1,2,4,Priority review
1918,BOOK01919,Strong Ground,['Brené Brown'],LeadershipNow only,,2025.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781984855749.jpg,1,2,4,Priority review
1919,BOOK01920,Make Possibilities Happen,['Grace Hawthorne with Stanford d.school - Designed by Celia Leung'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781984858122.jpg,1,2,4,Priority review
1920,BOOK01921,Assembling Tomorrow,['Scott Doorley and Carissa Carter'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781984858184.jpg,1,2,4,Priority review
1921,BOOK01922,The New China Playbook,['Keyu Jin'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781984878281.jpg,1,2,4,Priority review
1923,BOOK01924,Stewards of the Future,['Helle Bank Jorgensen'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781988025766.jpg,1,2,4,Priority review
1924,BOOK01925,Collaborative Advantage,['Oliver Gassmann and Raphael Bömelburg'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9783031363054.jpg,1,2,4,Priority review
1925,BOOK01926,Leading Organizational Transformation,['Alejandro Reyes'],LeadershipNow only,,2025.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9783031897627.jpg,1,2,4,Priority review
1926,BOOK01927,When McKinsey Comes to Town,['Walt Bogdanich and Michael Forsythe'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/978385546232.jpg,1,2,4,Priority review
1928,BOOK01929,The Art of Slicing Work,['Anton Skornyakov'],LeadershipNow only,,2024.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9783982609225.jpg,1,2,4,Priority review
1929,BOOK01930,Family Reins,['Billy Busch'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9788200798827.jpg,1,2,4,Priority review
1931,BOOK01932,Become a Super Leader,['Gary C Laney'],LeadershipNow only,,2024.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9788218394301.jpg,1,2,4,Priority review
1932,BOOK01933,Leadership Legacy,['Kerry Fierke'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9788350934663.jpg,1,2,4,Priority review
1933,BOOK01934,Leadership by Example,['Frank Sonnenberg'],LeadershipNow only,,2023.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9788370856235.jpg,1,2,4,Priority review
1934,BOOK01935,Profit with Presence,['Eric J. Holsapple'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9788886450101.jpg,1,2,4,Priority review
1935,BOOK01936,Leading with Significance,['Joey Havens'],LeadershipNow only,,2023.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9788886450484.jpg,1,2,4,Priority review
1936,BOOK01937,Fixing Work,['David G. Henkin and Thomas Bertels'],LeadershipNow only,,2023.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9788886450774.jpg,1,2,4,Priority review
1937,BOOK01938,How to Make a Few Billion Dollars,['Brad Jacobs'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9788886451740.jpg,1,2,4,Priority review
1938,BOOK01939,A New Kind of Diversity,['Tim Elmore'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9788887100005.jpg,1,2,4,Priority review
1940,BOOK01941,The 16 Undeniable Laws of Communication,['John C. Maxwell'],LeadershipNow only,,2023.0,,,[],Communication,https://www.leadershipnow.com/leadershop/images/9788887100081.jpg,1,2,4,Priority review
1941,BOOK01942,Rebel Leadership,['Luis Urdaneta'],LeadershipNow only,,2023.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9788887100128.jpg,1,2,4,Priority review
1942,BOOK01943,High Road Leadership,['John C. Maxwell'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9788887100340.jpg,1,2,4,Priority review
1943,BOOK01944,Knowledge Mindfulness,['Laila Marouf'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9788887500249.jpg,1,2,4,Priority review
1944,BOOK01945,"Results, Not Reports",['Peter Follows'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9788887500508.jpg,1,2,4,Priority review
1945,BOOK01946,The Success Paradox,['Gary C. Cooper with Will T. Wilkinson'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9788887500522.jpg,1,2,4,Priority review
1947,BOOK01948,The CQ Edge,['Su Bridgman'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9788887501567.jpg,1,2,4,Priority review
1948,BOOK01949,Leading What Matters Most,['Phil Geldart'],LeadershipNow only,,2024.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9788887502472.jpg,1,2,4,Priority review
1950,BOOK01951,Self Less,['Len Jessup'],LeadershipNow only,,2024.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9788887504476.jpg,1,2,4,Priority review
1952,BOOK01953,The 80/20 CEO,['Bill Canady'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9788888242469.jpg,1,2,4,Priority review
1953,BOOK01954,Passion Struck,['John R. Miles'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9788888451403.jpg,1,2,4,Priority review
1955,BOOK01956,The Soil of Leadership,['Britt Yamamoto'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9788891380554.jpg,1,2,4,Priority review
1956,BOOK01957,The Virtue Proposition,['Sig Berg'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9788891380592.jpg,1,2,4,Priority review
1957,BOOK01958,The Purposeful Decision Maker,['Pádraig Ó Céidigh'],LeadershipNow only,,2024.0,,,[],Decision Making,https://www.leadershipnow.com/leadershop/images/9788891381322.jpg,1,2,4,Priority review
1958,BOOK01959,Brilliant Leadership,['Suzanne Martin'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9788891381346.jpg,1,2,4,Priority review
1959,BOOK01960,The Reset Mindset,['Penny Zenker'],LeadershipNow only,,2024.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9788891382299.jpg,1,2,4,Priority review
1960,BOOK01961,The Turnaround Leader,['Wes Wheeler'],LeadershipNow only,,2024.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9788891880344.jpg,1,2,4,Priority review
1961,BOOK01962,The Unconventional Entrepreneur,['Alexandra Nicole Nolan'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9788985071313.jpg,1,2,4,Priority review
1963,BOOK01964,Executive Presence,['Joel A. Garfinkle'],LeadershipNow only,,2022.0,,,[],Executive Leadership,https://www.leadershipnow.com/leadershop/images/9788985936605.jpg,1,2,4,Priority review
1964,BOOK01965,The Conscious Workplace,['Shaara Roman'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9788986128702.jpg,1,2,4,Priority review
1965,BOOK01966,Life on the X,['Stephen Drum'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9788986304502.jpg,1,2,4,Priority review
1967,BOOK01968,Conquer Your Culture,['David Komar'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9788987216415.jpg,1,2,4,Priority review
1968,BOOK01969,Strategy Realized - The Business Hierarchy of Needs,['Jim Gitney'],LeadershipNow only,,2023.0,,,[],Strategic Management and Planning,https://www.leadershipnow.com/leadershop/images/9788987262603.jpg,1,2,4,Priority review
1970,BOOK01971,Can't Tame a Mongoose,['Stan Rose'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9788988611202.jpg,1,2,4,Priority review
1974,BOOK01975,Tell Me My Story,['Dimple D Dhabalia'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9788988958208.jpg,1,2,4,Priority review
1976,BOOK01977,The Seven Frequencies of Communication,['Erwin Raphael McManus'],LeadershipNow only,,2024.0,,,[],Communication,https://www.leadershipnow.com/leadershop/images/9788991045612.jpg,1,2,4,Priority review
1977,BOOK01978,Why Innovation Fails,['Joachim De Vos'],LeadershipNow only,,2022.0,,,[],Innovation Management,https://www.leadershipnow.com/leadershop/images/9789401478465.jpg,1,2,4,Priority review
1978,BOOK01979,AI Snake Oil,['Arvind Narayanan and Sayash Kapoor'],LeadershipNow only,,2024.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9790691249131.jpg,1,2,4,Priority review
1979,BOOK01980,Front-Line Leadership,['Patrick Nelson'],LeadershipNow only,,2024.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9791394240753.jpg,1,2,4,Priority review
1980,BOOK01981,The New Emotional Intelligence,['Travis Bradberry'],LeadershipNow only,,2025.0,,,[],Emotional Intelligence,https://www.leadershipnow.com/leadershop/images/979218589660.jpg,1,2,4,Priority review
1981,BOOK01982,Human Edge in the AI Age,['Nitin Seth'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798216391746.jpg,1,2,4,Priority review
1982,BOOK01983,Read Your Mind,['Oz Pearlman'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798217059041.jpg,1,2,4,Priority review
1983,BOOK01984,Influence Elevated,['Stacey Hanke'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798218491598.jpg,1,2,4,Priority review
1984,BOOK01985,Creating Excellence,['Bentley Nettles'],LeadershipNow only,,2024.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9798218509224.jpg,1,2,4,Priority review
1985,BOOK01986,Build Something,['Michael Cerdá'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9798218584894.jpg,1,2,4,Priority review
1986,BOOK01987,Break The Mold,['Alan Whitman'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9798218759681.jpg,1,2,4,Priority review
1988,BOOK01989,Curative Culture,['Douglas K Shaw'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9798319152701.jpg,1,2,4,Priority review
1989,BOOK01990,Professional Careers by Design,['Sharon Hull'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798350922622.jpg,1,2,4,Priority review
1991,BOOK01992,Reflecting on History,['Peter Spitz'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9798350959703.jpg,1,2,4,Priority review
1992,BOOK01993,Team Lead Model of Self-Leadership,['Joe Wolemonwu'],LeadershipNow only,,2022.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9798842906161.jpg,1,2,4,Priority review
1993,BOOK01994,Conflict Is an Opportunity,['Dana Caspersen'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9798881802691.jpg,1,2,4,Priority review
1994,BOOK01995,The Journey To Reinvention,['Roger Osorio'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798885045261.jpg,1,2,4,Priority review
1996,BOOK01997,The Bravery Effect,['Jill Schulman'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798886453966.jpg,1,2,4,Priority review
1997,BOOK01998,Honing the Human Edge,['Edward Mady'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798886454048.jpg,1,2,4,Priority review
1998,BOOK01999,How to Make a Few More Billion Dollars,['Brad Jacobs'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9798886454659.jpg,1,2,4,Priority review
1999,BOOK02000,A New Kind of Diversity,['Tim Elmore / Foreward by John C. Maxwell'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9798887100005.jpg,1,2,4,Priority review
2000,BOOK02001,Culture Matters,['Jenni Catron'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9798887100364.jpg,1,2,4,Priority review
2001,BOOK02002,How to Work with Complicated People,['Ryan Leak'],LeadershipNow only,,2025.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9798887100432.jpg,1,2,4,Priority review
2002,BOOK02003,Firm Feedback in a Fragile World,['Jeff Hancher'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9798887100470.jpg,1,2,4,Priority review
2003,BOOK02004,Time is Now,['Raj Verma'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9798887502038.jpg,1,2,4,Priority review
2004,BOOK02005,Seeing Around Corners,['R. Christopher Whalen'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798887504087.jpg,1,2,4,Priority review
2006,BOOK02007,Undoing Urgency,['Ryan Matt Reynolds'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9798887505480.jpg,1,2,4,Priority review
2007,BOOK02008,The AI Ecosystems Revolution,['Joe Hudicka'],LeadershipNow only,,2025.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9798887505664.jpg,1,2,4,Priority review
2009,BOOK02010,The Detour CEO,['Paul Perreault'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798887506524.jpg,1,2,4,Priority review
2010,BOOK02011,Deep Future,['Pablos Holman'],LeadershipNow only,,2025.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9798887507248.jpg,1,2,4,Priority review
2012,BOOK02013,Build a Business You Love,['Dave Ramsey'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9798887820422.jpg,1,2,4,Priority review
2013,BOOK02014,Outsmart the Learning Curve,['Joe Sipher'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9798888245477.jpg,1,2,4,Priority review
2014,BOOK02015,All the Presidents' Money,['Megan Gorman'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9798888450802.jpg,1,2,4,Priority review
