book_id,canonical_title,authors,description,subjects,first_publish_year,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow,publication_year_observed,title_normalized
BOOK01593,How to Win Friends and Manage Remotely,['McKenna Sweazey'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781632652027.jpg,,False,True,2022.0,how to win friends and manage remotely
BOOK01594,Lead Boldly,['Hugh Blane'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781632652119.jpg,,False,True,2024.0,lead boldly
BOOK01595,The Trifecta of Trust,['Joseph R. Folkman'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781632995285.jpg,,False,True,2022.0,the trifecta of trust
BOOK01596,The Leader's Playlist,['Susan Drumm'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781632996015.jpg,,False,True,2022.0,the leader's playlist
BOOK01597,The Unicorn Within,['Linda K. Yates'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781633698680.jpg,,False,True,2022.0,the unicorn within
BOOK01598,Stage (Not Age),['Susan Wilner Golden'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781633699472.jpg,,False,True,2022.0,stage (not age)
BOOK01599,Nothing Is Random,['Matthew Kelly'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781635822342.jpg,,False,True,2025.0,nothing is random
BOOK01600,Flawed Commanders and Strategy in the Battles for Italy,['Andrew Sangster and Pier Paolo Battistelli'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781636243122.jpg,,False,True,2023.0,flawed commanders and strategy in the battles for italy
BOOK01601,Human Design For Business,['Jamie L. Palmer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781636981680.jpg,,False,True,2023.0,human design for business
BOOK01602,The Five Rules,['Stephen D. Black'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781636982014.jpg,,False,True,2023.0,the five rules
BOOK01603,The Innovative Leader,"['Stephen Wunker, Jennifer Luo Law and Hari Nair']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781636983080.jpg,,False,True,2024.0,the innovative leader
BOOK01604,Impact,['Keith V. Lucas'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781636986555.jpg,,False,True,2025.0,impact
BOOK01605,One Move Makes All the Difference,['Martin R. Mendelson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781636987897.jpg,,False,True,2025.0,one move makes all the difference
BOOK01606,I Don’t Understand,['Buki Mosaku'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637424872.jpg,,False,True,2023.0,i don’t understand
BOOK01607,Lead With AI,['Amir Elkabir'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637425930.jpg,,False,True,2024.0,lead with ai
BOOK01608,Ignite All,['The Fusion Team'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637426142.jpg,,False,True,2024.0,ignite all
BOOK01609,The Open Culture Handbook,['Drew Jones'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637551172.jpg,,False,True,2023.0,the open culture handbook
BOOK01610,The Risk Paradox,['Alan Ying and Doug Schneider'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637551530.jpg,,False,True,2022.0,the risk paradox
BOOK01611,Lead and Let Live,['Barbie Brewer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637554937.jpg,,False,True,2023.0,lead and let live
BOOK01612,Beyond High Performance,['Jason Jaggard'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637554968.jpg,,False,True,2023.0,beyond high performance
BOOK01613,Relationships at Work,['Rachel B. Simon'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637555378.jpg,,False,True,2023.0,relationships at work
BOOK01614,Prepare for Impact,['Ryan Estis and Chad Estis'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637556481.jpg,,False,True,2024.0,prepare for impact
BOOK01615,Mindstuck,['Michael McQueen'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637557396.jpg,,False,True,2023.0,mindstuck
BOOK01616,Becoming Coachable,"['Scott Osman, Jacquelyn Lane and Marshall Goldsmith']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637557686.jpg,,False,True,2023.0,becoming coachable
BOOK01617,Modern Achievement,['Asheesh Advani and Marshall Goldsmith'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637558256.jpg,,False,True,2024.0,modern achievement
BOOK01618,Resilience@Work,['Simon T. Bailey'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637559925.jpg,,False,True,2024.0,resilience@work
BOOK01619,Hunting Discomfort,['Sterling Hawkins'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637560143.jpg,,False,True,2022.0,hunting discomfort
BOOK01620,Leaders Leap,['Steve Dennis'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637560297.jpg,,False,True,2024.0,leaders leap
BOOK01621,Angels and Entrepreneurs,['Bob Schlegel'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637581513.jpg,,False,True,2022.0,angels and entrepreneurs
BOOK01622,No Red Lights,['Alan J. Patricof'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637582930.jpg,,False,True,2022.0,no red lights
BOOK01623,Stand Alone,['Sabrina Lloyd'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637582954.jpg,,False,True,2022.0,stand alone
BOOK01624,SLAY the Bully,['Rebecca Zung'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637586860.jpg,,False,True,2023.0,slay the bully
BOOK01625,How the Best Did It,['Talmage Boston'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637586976.jpg,,False,True,2025.0,how the best did it
BOOK01626,Grace Under Pressure,['John Baldoni'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637587560.jpg,,False,True,2023.0,grace under pressure
BOOK01627,Building Trust,['Darryl Stickel'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637630792.jpg,,False,True,2022.0,building trust
BOOK01628,Turning Small Talk into Big Talk,['Jan Janura'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637631195.jpg,,False,True,2023.0,turning small talk into big talk
BOOK01629,Generosity Wins,['Monte Wood and Nicole F. Roberts'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637631812.jpg,,False,True,2023.0,generosity wins
BOOK01630,The Perfect 10,['Dave Liniger with Laura Morton'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637631836.jpg,,False,True,2024.0,the perfect 10
BOOK01631,Aliveness Mindset,['Jack Craven'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637632611.jpg,,False,True,2024.0,aliveness mindset
BOOK01632,Awaken Your Potential,['Chad L. Reyes'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637632796.jpg,,False,True,2024.0,awaken your potential
BOOK01633,Fire in the Hole!,['Bob Parsons with Laura Morton'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637632987.jpg,,False,True,2024.0,fire in the hole!
BOOK01634,Aware,['Les Csorba'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637634585.jpg,,False,True,2025.0,aware
BOOK01635,The Public Relations Handbook,['Edited by Robert L. Dilenschneider'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637740613.jpg,,False,True,2022.0,the public relations handbook
BOOK01636,Straight Talk,['Rick Brandon'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637740651.jpg,,False,True,2022.0,straight talk
BOOK01637,The Art of Principled Entrepreneurship,['Andreas Widmer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637740699.jpg,,False,True,2022.0,the art of principled entrepreneurship
BOOK01638,The Leadership Secrets of Nick Saban,['John Talty'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637740835.jpg,,False,True,2022.0,the leadership secrets of nick saban
BOOK01639,The New Roaring Twenties,['Paul Zane Pilzer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637740972.jpg,,False,True,2023.0,the new roaring twenties
BOOK01640,No Point B,['Caleb Gardner'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637740996.jpg,,False,True,2022.0,no point b
BOOK01641,7 Rules of Power,['Jeffrey Pfeffer'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637741221.jpg,,False,True,2022.0,7 rules of power
BOOK01642,Unlock Your Potential,['Jeff Lerner'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637741740.jpg,,False,True,2022.0,unlock your potential
BOOK01643,There Is No Box,['Simon Cleveland and Marisa Cleveland'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637741948.jpg,,False,True,2022.0,there is no box
BOOK01644,"Fall in Love with the Problem, Not the Solution",['Uri Levine'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637741986.jpg,,False,True,2023.0,"fall in love with the problem, not the solution"
BOOK01645,Experiential Intelligence,['Soren Kaplan'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637742020.jpg,,False,True,2023.0,experiential intelligence
BOOK01646,Never Ride a Rollercoaster Upside Down,['Jeff Smulyan'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637742228.jpg,,False,True,2022.0,never ride a rollercoaster upside down
BOOK01647,Joy of Agility,['Joshua Kerievsky'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637742778.jpg,,False,True,2023.0,joy of agility
BOOK01648,Culture Rules,['Mark Miller'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637742877.jpg,,False,True,2023.0,culture rules
BOOK01649,"Farther, Faster, and Far Less Drama",['Janice Fraser and Jason Fraser'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637742891.jpg,,False,True,2023.0,"farther, faster, and far less drama"
BOOK01650,The Ultimate Guide to Power & Influence,['Robert L. Dilenschneider'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637742938.jpg,,False,True,2023.0,the ultimate guide to power & influence
BOOK01651,The 6 Types of Working Genius,['Patrick M. Lencioni'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637743294.jpg,,False,True,2022.0,the 6 types of working genius
BOOK01652,Mastering Uncertainty,['Matt Watkinson and Csaba Konkoly'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637743621.jpg,,False,True,2023.0,mastering uncertainty
BOOK01653,The 32 Principles,['Rener Gracie with Paul Volponi / Foreword by Jocko Willink'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637743669.jpg,,False,True,2023.0,the 32 principles
BOOK01654,The Vagrant,['Dan Rockwell and John David Mann'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637743706.jpg,,False,True,2023.0,the vagrant
BOOK01655,Fast Forward,['Wendy Leshgold and Lisa McCarthy'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744000.jpg,,False,True,2023.0,fast forward
BOOK01656,Belonging Rules,['Brad Deutser'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744024.jpg,,False,True,2023.0,belonging rules
BOOK01657,The Idea Is the Easy Part,['Brian Dovey'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744048.jpg,,False,True,2023.0,the idea is the easy part
BOOK01658,Ask Like an Auctioneer,['Dia Bondi'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744123.jpg,,False,True,2023.0,ask like an auctioneer
BOOK01659,Crossing the Desert,['Payam Zamani'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744604.jpg,,False,True,2024.0,crossing the desert
BOOK01660,Uncommon Greatness,['Mark Miller'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744703.jpg,,False,True,2024.0,uncommon greatness
BOOK01661,Irreplaceable,['Kevin Ervin Kelley'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744741.jpg,,False,True,2024.0,irreplaceable
BOOK01662,Making Waves,['Lisa Lutoff-Perlo with Sarah McArthur'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744802.jpg,,False,True,2024.0,making waves
BOOK01663,Unstoppable Mindset,['Alden Mills'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744840.jpg,,False,True,2024.0,unstoppable mindset
BOOK01664,The Hacker Mindset,['Garrett Gee'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637744864.jpg,,False,True,2024.0,the hacker mindset
BOOK01665,Shine,['Gino Wickman and Rob Dube'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637745144.jpg,,False,True,2024.0,shine
BOOK01666,The Score That Matters,['Ryan Hawk and Brook Cupps'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637745236.jpg,,False,True,2024.0,the score that matters
BOOK01667,Becoming a Self-Reliant Leader,['Jan Rutherford and Jacquie Jordan'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637745595.jpg,,False,True,2024.0,becoming a self-reliant leader
BOOK01668,Elevate Your Excellence,['Dave Anderson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637745618.jpg,,False,True,2024.0,elevate your excellence
BOOK01669,Rebel,['Graham Cochrane / Jon Gordon\x97Foreword'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637745656.jpg,,False,True,2024.0,rebel
BOOK01670,The Entrepreneurial Mindset Advantage,['Gary G. Schoeniger'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637745779.jpg,,False,True,2024.0,the entrepreneurial mindset advantage
BOOK01671,Go One More,['Nick Bare'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746219.jpg,,False,True,2025.0,go one more
BOOK01672,Perseverance > Endurance,['Blayne Smith and Brandon Young'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746271.jpg,,False,True,2025.0,perseverance > endurance
BOOK01673,Leading Giants,['Dave Durand'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746332.jpg,,False,True,2025.0,leading giants
BOOK01674,Detach,['Bob Rosen'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746455.jpg,,False,True,2025.0,detach
BOOK01675,All Business Is Personal,['Joseph A. Michelli'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746769.jpg,,False,True,2025.0,all business is personal
BOOK01676,Reinventing the Leader,['Gui Loureiro and Carlos E. Marin'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746806.jpg,,False,True,2025.0,reinventing the leader
BOOK01677,Time to Get Real,['Julie Wainwright'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746868.jpg,,False,True,2025.0,time to get real
BOOK01678,"Founders, Keepers",['Richard Hagberg and Tien Tzuo with Gabe Weisert'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746905.jpg,,False,True,2025.0,"founders, keepers"
BOOK01679,Unruly,['Lauren Wittenberg Weiner - Foreword by General Stanley McChrystal'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637746967.jpg,,False,True,2025.0,unruly
BOOK01680,Lead Every Day,['Mark Miller and Randy Gravitt'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637747278.jpg,,False,True,2025.0,lead every day
BOOK01681,The Transformation Principles,['Hemant Taneja with Kevin Maney'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637747353.jpg,,False,True,2025.0,the transformation principles
BOOK01682,"Small Moves, Big Life",['Andrea Leigh Rogers'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637747452.jpg,,False,True,2025.0,"small moves, big life"
BOOK01683,You to the Power of Two,['Joseph Bradley and Don Tapscott'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781637747841.jpg,,False,True,2025.0,you to the power of two
BOOK01684,Building Corporate Soul,['Ralf Specht'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639080021.jpg,,False,True,2022.0,building corporate soul
BOOK01685,The Double Bottom Line,['Donato Tramuto and Tami Booth Corwin'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639080045.jpg,,False,True,2022.0,the double bottom line
BOOK01686,The Culture Climb,['Jaime Taets with Chelsey Paulson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639080328.jpg,,False,True,2023.0,the culture climb
BOOK01687,Don't Lead Alone,['Cleveland Justis and Daniel Student'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639080403.jpg,,False,True,2023.0,don't lead alone
BOOK01688,The Growth Leader,['Scott K. Edinger'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639080472.jpg,,False,True,2023.0,the growth leader
BOOK01689,A Hidden Force,['Ed Thompson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639080588.jpg,,False,True,2023.0,a hidden force
BOOK01690,Delivering the Wow,['Richard Fain'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639081592.jpg,,False,True,2025.0,delivering the wow
BOOK01691,Founded,['Melissa Kaufman and Mike Raab'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639090075.jpg,,False,True,2022.0,founded
BOOK01692,Grow,['Michael McFall'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639090105.jpg,,False,True,2023.0,grow
BOOK01693,When Grit Is Not Enough,['Dean Guida'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639090259.jpg,,False,True,2024.0,when grit is not enough
BOOK01694,Brand ON!,['Brandon Coleman Jr'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639090518.jpg,,False,True,2025.0,brand on!
BOOK01695,Running the Gauntlet,['Meg Thomas Crosby and Howard Cleveland'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639090563.jpg,,False,True,2025.0,running the gauntlet
BOOK01696,The Power of Culture,['Laura Hamill'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639367283.jpg,,False,True,2024.0,the power of culture
BOOK01697,50 Ideas that Changed the World of Work,['Jeremy Kourdi and Jonathan Besser'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639368495.jpg,,False,True,2025.0,50 ideas that changed the world of work
BOOK01698,Habits of a Peacemaker,['Steven T. Collis'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781639932979.jpg,,False,True,2024.0,habits of a peacemaker
BOOK01699,A Failure of Nerve in 52 Weeks,['Edwin H. Friedman'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781640656529.jpg,,False,True,2023.0,a failure of nerve in 52 weeks
BOOK01700,Momentum,['Sam Silverstein'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781640955523.jpg,,False,True,2024.0,momentum
BOOK01701,"Mentally Fit, Powerfully Resilient, Competitively Strong",['Meridith Elliott Powell'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781640955561.jpg,,False,True,2024.0,"mentally fit, powerfully resilient, competitively strong"
BOOK01702,Winning for Life,['Denis Waitley'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781640955677.jpg,,False,True,2024.0,winning for life
BOOK01703,Be Astonishing,['Sam Silverstein and Allison Silverstein'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781640955837.jpg,,False,True,2025.0,be astonishing
BOOK01704,Positive Influence,['Brian Smith and Mary Griffin'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781641467629.jpg,,False,True,2023.0,positive influence
BOOK01705,The Seven Tensions of Negotiation,['Cash Nickerson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781641468947.jpg,,False,True,2024.0,the seven tensions of negotiation
BOOK01706,Winning Through Failure,['C. Robert Banovac'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781641469029.jpg,,False,True,2024.0,winning through failure
BOOK01707,Stop the Shift Show,['Scott Greenberg'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642011623.jpg,,False,True,2024.0,stop the shift show
BOOK01708,Extreme Balance,"['Joe De Sena, Ben Askren and David Sacks']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642011777.jpg,,False,True,2024.0,extreme balance
BOOK01709,The Seismic Shift In Leadership,['Michelle K. Johnston PhD'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642251425.jpg,,False,True,2022.0,the seismic shift in leadership
BOOK01710,Your Time With The Baton,['Steve Braverman'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642254136.jpg,,False,True,2023.0,your time with the baton
BOOK01711,From Welfare To CEO,['Korena Keys'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642255942.jpg,,False,True,2024.0,from welfare to ceo
BOOK01712,The Farmer’s Code,['Mike C. Young'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642256635.jpg,,False,True,2024.0,the farmer’s code
BOOK01713,Leading for Impact,['Jennifer Schielke'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642257625.jpg,,False,True,2024.0,leading for impact
BOOK01714,Upheaval,['Paul Hiltz and Amanda Lucey'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642257861.jpg,,False,True,2024.0,upheaval
BOOK01715,The Goodwill Jar,['Nick O. Rowe'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642258561.jpg,,False,True,2024.0,the goodwill jar
BOOK01716,From Tension to Transformation,['Janet M. Harvey'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642259186.jpg,,False,True,2024.0,from tension to transformation
BOOK01717,Leadership Shock,['Pete Steinberg'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642259377.jpg,,False,True,2024.0,leadership shock
BOOK01718,"Dark, Dirty, Dangerous",['Karla Trotman'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642259902.jpg,,False,True,2024.0,"dark, dirty, dangerous"
BOOK01719,Change,"['Curtis Bateman, Marche Pleshette, Andy Cindrich and Christi Phillips']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781642507946.jpg,,False,True,2023.0,change
BOOK01720,Shackleton,['Ranulph Fiennes'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781643138794.jpg,,False,True,2022.0,shackleton
BOOK01721,Your Year of Wonders,['Nick Tasler'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781643435466.jpg,,False,True,2025.0,your year of wonders
BOOK01722,The Gift of Lift,['David R York'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646636617.jpg,,False,True,2022.0,the gift of lift
BOOK01723,Take Charge of You,['David Novak and Jason Goldsmith'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646870615.jpg,,False,True,2022.0,take charge of you
BOOK01724,Talent,['Ram Charan and Anish Batlaw'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646870776.jpg,,False,True,2022.0,talent
BOOK01725,Irresistible,['Josh Bersin'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871100.jpg,,False,True,2022.0,irresistible
BOOK01726,Leading Through Inflation,['Ram Charan and Geri Willigan'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871216.jpg,,False,True,2022.0,leading through inflation
BOOK01727,Wonderhell,['Laura Gassner Otting'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871223.jpg,,False,True,2023.0,wonderhell
BOOK01728,The Power of Conscious Connection,['Talia Fox'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871353.jpg,,False,True,2023.0,the power of conscious connection
BOOK01729,Going on Offense,['Behnam Tabrizi'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871377.jpg,,False,True,2023.0,going on offense
BOOK01730,The Illusion of Innovation,['Elliott Parker'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871544.jpg,,False,True,2024.0,the illusion of innovation
BOOK01731,Non-Obvious Thinking,['Rohit Bhargava and Ben duPont'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871612.jpg,,False,True,2024.0,non-obvious thinking
BOOK01732,Unlimited Heart,['Jim Kaveney'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781646871728.jpg,,False,True,2024.0,unlimited heart
BOOK01733,Beyond Eureka!,['Marylene Delbourg-Delphis'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647124229.jpg,,False,True,2024.0,beyond eureka!
BOOK01734,The Arts of Leading,['Editied by Edward Brooks and Michael Lamb'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647124830.jpg,,False,True,2024.0,the arts of leading
BOOK01735,The Flexibility Paradigm,['Manar Sweillam Morales'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647125301.jpg,,False,True,2025.0,the flexibility paradigm
BOOK01736,Resilience That Works,"['Marian N Ruderman, Cathleen Clerkin and Katya C Fernande']",,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647610159.jpg,,False,True,2022.0,resilience that works
BOOK01737,The Digital Mindset,['Paul Leonardi and Tsedal Neeley'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647820107.jpg,,False,True,2022.0,the digital mindset
BOOK01738,The Synergy Solution,['Mark Sirower and Jeff Weirens'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647820428.jpg,,False,True,2022.0,the synergy solution
BOOK01739,"I, Human",['David Hollander'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647820558.jpg,,False,True,2023.0,"i, human"
BOOK01740,Compassionate Leadership,['Rasmus Hougaard and Jacqueline Carter with Marissa Afton and Moses Mohan'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647820732.jpg,,False,True,2022.0,compassionate leadership
BOOK01741,Both/And Thinking,['Wendy Smith and Marianne Lewis'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821043.jpg,,False,True,2022.0,both/and thinking
BOOK01742,Getting Along,['Amy Gallo'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821067.jpg,,False,True,2022.0,getting along
BOOK01743,Radically Human,['Paul Daugherty and H. James Wilson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821081.jpg,,False,True,2022.0,radically human
BOOK01744,Smart Growth,['Whitney Johnson'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821159.jpg,,False,True,2022.0,smart growth
BOOK01745,Love + Work,['Marcus Buckingham'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821234.jpg,,False,True,2022.0,love + work
BOOK01746,The Necessary Journey,['Ella F. Washington'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821289.jpg,,False,True,2022.0,the necessary journey
BOOK01747,Beyond Disruption,['W. Chan Kim and Renée A. Mauborgne'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821326.jpg,,False,True,2023.0,beyond disruption
BOOK01748,Results,['Charlie Baker and Steve Kadish'],,[],,,,,,,,https://www.leadershipnow.com/leadershop/images/9781647821807.jpg,,False,True,2022.0,results
