book_id,title,description,first_publish_year,publication_year_observed,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow
BOOK01601,Human Design For Business,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781636981680.jpg,,False,True
BOOK01602,The Five Rules,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781636982014.jpg,,False,True
BOOK01603,The Innovative Leader,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781636983080.jpg,,False,True
BOOK01604,Impact,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781636986555.jpg,,False,True
BOOK01605,One Move Makes All the Difference,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781636987897.jpg,,False,True
BOOK01606,I Don’t Understand,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637424872.jpg,,False,True
BOOK01607,Lead With AI,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637425930.jpg,,False,True
BOOK01608,Ignite All,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637426142.jpg,,False,True
BOOK01609,The Open Culture Handbook,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637551172.jpg,,False,True
BOOK01610,The Risk Paradox,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637551530.jpg,,False,True
BOOK01611,Lead and Let Live,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637554937.jpg,,False,True
BOOK01612,Beyond High Performance,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637554968.jpg,,False,True
BOOK01613,Relationships at Work,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637555378.jpg,,False,True
BOOK01614,Prepare for Impact,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637556481.jpg,,False,True
BOOK01615,Mindstuck,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637557396.jpg,,False,True
BOOK01616,Becoming Coachable,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637557686.jpg,,False,True
BOOK01617,Modern Achievement,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637558256.jpg,,False,True
BOOK01618,Resilience@Work,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637559925.jpg,,False,True
BOOK01619,Hunting Discomfort,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637560143.jpg,,False,True
BOOK01620,Leaders Leap,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637560297.jpg,,False,True
BOOK01621,Angels and Entrepreneurs,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637581513.jpg,,False,True
BOOK01622,No Red Lights,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637582930.jpg,,False,True
BOOK01623,Stand Alone,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637582954.jpg,,False,True
BOOK01624,SLAY the Bully,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637586860.jpg,,False,True
BOOK01625,How the Best Did It,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637586976.jpg,,False,True
BOOK01626,Grace Under Pressure,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637587560.jpg,,False,True
BOOK01627,Building Trust,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637630792.jpg,,False,True
BOOK01628,Turning Small Talk into Big Talk,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637631195.jpg,,False,True
BOOK01629,Generosity Wins,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637631812.jpg,,False,True
BOOK01630,The Perfect 10,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637631836.jpg,,False,True
BOOK01631,Aliveness Mindset,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637632611.jpg,,False,True
BOOK01632,Awaken Your Potential,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637632796.jpg,,False,True
BOOK01633,Fire in the Hole!,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637632987.jpg,,False,True
BOOK01634,Aware,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637634585.jpg,,False,True
BOOK01635,The Public Relations Handbook,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637740613.jpg,,False,True
BOOK01636,Straight Talk,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637740651.jpg,,False,True
BOOK01637,The Art of Principled Entrepreneurship,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637740699.jpg,,False,True
BOOK01638,The Leadership Secrets of Nick Saban,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637740835.jpg,,False,True
BOOK01639,The New Roaring Twenties,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637740972.jpg,,False,True
BOOK01640,No Point B,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637740996.jpg,,False,True
BOOK01641,7 Rules of Power,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637741221.jpg,,False,True
BOOK01642,Unlock Your Potential,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637741740.jpg,,False,True
BOOK01643,There Is No Box,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637741948.jpg,,False,True
BOOK01644,"Fall in Love with the Problem, Not the Solution",,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637741986.jpg,,False,True
BOOK01645,Experiential Intelligence,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637742020.jpg,,False,True
BOOK01646,Never Ride a Rollercoaster Upside Down,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637742228.jpg,,False,True
BOOK01647,Joy of Agility,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637742778.jpg,,False,True
BOOK01648,Culture Rules,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637742877.jpg,,False,True
BOOK01649,"Farther, Faster, and Far Less Drama",,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637742891.jpg,,False,True
BOOK01650,The Ultimate Guide to Power & Influence,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637742938.jpg,,False,True
BOOK01651,The 6 Types of Working Genius,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781637743294.jpg,,False,True
BOOK01652,Mastering Uncertainty,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637743621.jpg,,False,True
BOOK01653,The 32 Principles,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637743669.jpg,,False,True
BOOK01654,The Vagrant,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637743706.jpg,,False,True
BOOK01655,Fast Forward,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637744000.jpg,,False,True
BOOK01656,Belonging Rules,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637744024.jpg,,False,True
BOOK01657,The Idea Is the Easy Part,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637744048.jpg,,False,True
BOOK01658,Ask Like an Auctioneer,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781637744123.jpg,,False,True
BOOK01659,Crossing the Desert,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637744604.jpg,,False,True
BOOK01660,Uncommon Greatness,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637744703.jpg,,False,True
BOOK01661,Irreplaceable,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637744741.jpg,,False,True
BOOK01662,Making Waves,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637744802.jpg,,False,True
BOOK01663,Unstoppable Mindset,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637744840.jpg,,False,True
BOOK01664,The Hacker Mindset,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637744864.jpg,,False,True
BOOK01665,Shine,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637745144.jpg,,False,True
BOOK01666,The Score That Matters,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637745236.jpg,,False,True
BOOK01667,Becoming a Self-Reliant Leader,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637745595.jpg,,False,True
BOOK01668,Elevate Your Excellence,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637745618.jpg,,False,True
BOOK01669,Rebel,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637745656.jpg,,False,True
BOOK01670,The Entrepreneurial Mindset Advantage,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781637745779.jpg,,False,True
BOOK01671,Go One More,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746219.jpg,,False,True
BOOK01672,Perseverance > Endurance,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746271.jpg,,False,True
BOOK01673,Leading Giants,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746332.jpg,,False,True
BOOK01674,Detach,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746455.jpg,,False,True
BOOK01675,All Business Is Personal,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746769.jpg,,False,True
BOOK01676,Reinventing the Leader,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746806.jpg,,False,True
BOOK01677,Time to Get Real,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746868.jpg,,False,True
BOOK01678,"Founders, Keepers",,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746905.jpg,,False,True
BOOK01679,Unruly,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637746967.jpg,,False,True
BOOK01680,Lead Every Day,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637747278.jpg,,False,True
BOOK01681,The Transformation Principles,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637747353.jpg,,False,True
BOOK01682,"Small Moves, Big Life",,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637747452.jpg,,False,True
BOOK01683,You to the Power of Two,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781637747841.jpg,,False,True
BOOK01684,Building Corporate Soul,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781639080021.jpg,,False,True
BOOK01685,The Double Bottom Line,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781639080045.jpg,,False,True
BOOK01686,The Culture Climb,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781639080328.jpg,,False,True
BOOK01687,Don't Lead Alone,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781639080403.jpg,,False,True
BOOK01688,The Growth Leader,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781639080472.jpg,,False,True
BOOK01689,A Hidden Force,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781639080588.jpg,,False,True
BOOK01690,Delivering the Wow,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781639081592.jpg,,False,True
BOOK01691,Founded,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781639090075.jpg,,False,True
BOOK01692,Grow,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781639090105.jpg,,False,True
BOOK01693,When Grit Is Not Enough,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781639090259.jpg,,False,True
BOOK01694,Brand ON!,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781639090518.jpg,,False,True
BOOK01695,Running the Gauntlet,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781639090563.jpg,,False,True
BOOK01696,The Power of Culture,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781639367283.jpg,,False,True
BOOK01697,50 Ideas that Changed the World of Work,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781639368495.jpg,,False,True
BOOK01698,Habits of a Peacemaker,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781639932979.jpg,,False,True
BOOK01699,A Failure of Nerve in 52 Weeks,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781640656529.jpg,,False,True
BOOK01700,Momentum,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781640955523.jpg,,False,True
BOOK01701,"Mentally Fit, Powerfully Resilient, Competitively Strong",,,2024.0,https://www.leadershipnow.com/leadershop/images/9781640955561.jpg,,False,True
BOOK01702,Winning for Life,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781640955677.jpg,,False,True
BOOK01703,Be Astonishing,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781640955837.jpg,,False,True
BOOK01704,Positive Influence,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781641467629.jpg,,False,True
BOOK01705,The Seven Tensions of Negotiation,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781641468947.jpg,,False,True
BOOK01706,Winning Through Failure,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781641469029.jpg,,False,True
BOOK01707,Stop the Shift Show,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642011623.jpg,,False,True
BOOK01708,Extreme Balance,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642011777.jpg,,False,True
BOOK01709,The Seismic Shift In Leadership,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781642251425.jpg,,False,True
BOOK01710,Your Time With The Baton,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781642254136.jpg,,False,True
BOOK01711,From Welfare To CEO,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642255942.jpg,,False,True
BOOK01712,The Farmer’s Code,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642256635.jpg,,False,True
BOOK01713,Leading for Impact,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642257625.jpg,,False,True
BOOK01714,Upheaval,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642257861.jpg,,False,True
BOOK01715,The Goodwill Jar,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642258561.jpg,,False,True
BOOK01716,From Tension to Transformation,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642259186.jpg,,False,True
BOOK01717,Leadership Shock,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642259377.jpg,,False,True
BOOK01718,"Dark, Dirty, Dangerous",,,2024.0,https://www.leadershipnow.com/leadershop/images/9781642259902.jpg,,False,True
BOOK01719,Change,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781642507946.jpg,,False,True
BOOK01720,Shackleton,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781643138794.jpg,,False,True
BOOK01721,Your Year of Wonders,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781643435466.jpg,,False,True
BOOK01722,The Gift of Lift,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781646636617.jpg,,False,True
BOOK01723,Take Charge of You,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781646870615.jpg,,False,True
BOOK01724,Talent,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781646870776.jpg,,False,True
BOOK01725,Irresistible,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781646871100.jpg,,False,True
BOOK01726,Leading Through Inflation,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781646871216.jpg,,False,True
BOOK01727,Wonderhell,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781646871223.jpg,,False,True
BOOK01728,The Power of Conscious Connection,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781646871353.jpg,,False,True
BOOK01729,Going on Offense,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781646871377.jpg,,False,True
BOOK01730,The Illusion of Innovation,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781646871544.jpg,,False,True
BOOK01731,Non-Obvious Thinking,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781646871612.jpg,,False,True
BOOK01732,Unlimited Heart,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781646871728.jpg,,False,True
BOOK01733,Beyond Eureka!,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647124229.jpg,,False,True
BOOK01734,The Arts of Leading,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647124830.jpg,,False,True
BOOK01735,The Flexibility Paradigm,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647125301.jpg,,False,True
BOOK01736,Resilience That Works,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647610159.jpg,,False,True
BOOK01737,The Digital Mindset,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647820107.jpg,,False,True
BOOK01738,The Synergy Solution,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647820428.jpg,,False,True
BOOK01739,"I, Human",,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647820558.jpg,,False,True
BOOK01740,Compassionate Leadership,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647820732.jpg,,False,True
BOOK01741,Both/And Thinking,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821043.jpg,,False,True
BOOK01742,Getting Along,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821067.jpg,,False,True
BOOK01743,Radically Human,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821081.jpg,,False,True
BOOK01744,Smart Growth,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821159.jpg,,False,True
BOOK01745,Love + Work,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821234.jpg,,False,True
BOOK01746,The Necessary Journey,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821289.jpg,,False,True
BOOK01747,Beyond Disruption,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647821326.jpg,,False,True
BOOK01748,Results,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821807.jpg,,False,True
BOOK01749,Competing in the New World of Work,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647821951.jpg,,False,True
BOOK01750,Beyond Digital,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647822323.jpg,,False,True
BOOK01751,The Anxious Achiever,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647822538.jpg,,False,True
BOOK01752,Smarter Collaboration,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647822743.jpg,,False,True
BOOK01753,Ethical Machines,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647822811.jpg,,False,True
BOOK01754,Move Fast and Fix Things,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647822873.jpg,,False,True
BOOK01755,The Upside of Uncertainty,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647823016.jpg,,False,True
BOOK01756,Good Power,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647823221.jpg,,False,True
BOOK01757,HBR at 100,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647823412.jpg,,False,True
BOOK01758,Higher Ground,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647823436.jpg,,False,True
BOOK01759,Energy Rising,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647823450.jpg,,False,True
BOOK01760,A New Way to Think,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647823511.jpg,,False,True
BOOK01761,Open Talent,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647823887.jpg,,False,True
BOOK01762,Real-Time Leadership,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647823931.jpg,,False,True
BOOK01763,Breaking Through,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647823955.jpg,,False,True
BOOK01764,The Microstress Effect,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647823979.jpg,,False,True
BOOK01765,The Case for Good Jobs,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647824174.jpg,,False,True
BOOK01766,Power and Prediction,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781647824198.jpg,,False,True
BOOK01767,All-in On AI,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647824693.jpg,,False,True
BOOK01768,The World Is Your Office,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647824716.jpg,,False,True
BOOK01769,Power to the Middle,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647824853.jpg,,False,True
BOOK01770,The Emotionally Intelligent Team,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647824877.jpg,,False,True
BOOK01771,The Leap to Leader,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647824891.jpg,,False,True
BOOK01772,Never Not Working,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647825096.jpg,,False,True
BOOK01773,Bridgebuilders,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647825119.jpg,,False,True
BOOK01774,Know What Matters,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781647825591.jpg,,False,True
BOOK01775,Smart Rivals,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647826048.jpg,,False,True
BOOK01776,Why Are We Here?,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647826130.jpg,,False,True
BOOK01777,The AI-Savvy Leader,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647826239.jpg,,False,True
BOOK01778,The Age of Outrage,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647826291.jpg,,False,True
BOOK01779,Mindmasters,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647826314.jpg,,False,True
BOOK01780,Employment Is Dead,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647826420.jpg,,False,True
BOOK01781,The Harvard Business Review Sales Management Handbook,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647826802.jpg,,False,True
BOOK01782,"Bosses, Coworkers, and Building Great Work Relationships",,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647827137.jpg,,False,True
BOOK01783,Triple Fit Strategy,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647827144.jpg,,False,True
BOOK01784,Leadership Unblocked,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647827267.jpg,,False,True
BOOK01785,How Leaders Learn,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647827540.jpg,,False,True
BOOK01786,Leading Through,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647827618.jpg,,False,True
BOOK01787,The Growth Dilemma,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647829735.jpg,,False,True
BOOK01788,G.O.A.T. Wisdom,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647829773.jpg,,False,True
BOOK01789,HBR Daily Leader,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781647829797.jpg,,False,True
BOOK01790,Don't Be Yourself,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647829834.jpg,,False,True
BOOK01791,Rebooting Tech Culture,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781647829858.jpg,,False,True
BOOK01792,Where Leadership Begins,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781657351241.jpg,,False,True
BOOK01793,Mighty,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781662869495.jpg,,False,True
BOOK01794,Stay Sane in an Insane World,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781665092418.jpg,,False,True
BOOK01795,Fluke,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781668006528.jpg,,False,True
BOOK01796,Look Again,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781668008201.jpg,,False,True
BOOK01797,Principles,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781668010198.jpg,,False,True
BOOK01798,"Think Faster, Talk Smarter",,,2023.0,https://www.leadershipnow.com/leadershop/images/9781668010303.jpg,,False,True
BOOK01799,The Dealmaker,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781668010648.jpg,,False,True
BOOK01800,Woodrow Wilson,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781668010785.jpg,,False,True
BOOK01801,You're the Boss,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781668023181.jpg,,False,True
BOOK01802,Lean Learning,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668027646.jpg,,False,True
BOOK01803,How to Get Along with Anyone,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668033074.jpg,,False,True
BOOK01804,The PARA Method,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781668045565.jpg,,False,True
BOOK01805,Mastering AI,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781668053324.jpg,,False,True
BOOK01806,Ping,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668055243.jpg,,False,True
BOOK01807,Reset,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668062098.jpg,,False,True
BOOK01808,Last Call for Bud Light,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668070901.jpg,,False,True
BOOK01809,Click,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668072110.jpg,,False,True
BOOK01810,Never Stop,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668095744.jpg,,False,True
BOOK01811,A CEO for All Seasons,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668098349.jpg,,False,True
BOOK01812,In the Arena,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781668204191.jpg,,False,True
BOOK01813,Sailing Upwind,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781682478745.jpg,,False,True
BOOK01814,The Servant Leadership from the Middle,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781682753385.jpg,,False,True
BOOK01815,The Genius of Empathy,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781683649717.jpg,,False,True
BOOK01816,Robert E. Lee on Leadership,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781684514915.jpg,,False,True
BOOK01817,Adaptive Listening,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781684812592.jpg,,False,True
BOOK01818,How to Untie a Balloon,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781684817306.jpg,,False,True
BOOK01819,The Truth (And Lies!) Of Entrepreneurship,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781722506841.jpg,,False,True
BOOK01820,"Right Leader, Right Time",,,2022.0,https://www.leadershipnow.com/leadershop/images/9781722510565.jpg,,False,True
BOOK01821,Elevate Your Team,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781728238784.jpg,,False,True
BOOK01822,Who Does What By How Much?,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781732818446.jpg,,False,True
BOOK01823,One Drop of Poison,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781733004237.jpg,,False,True
BOOK01824,The 3.3 Rule,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781733179027.jpg,,False,True
BOOK01825,Your Next Big Idea,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781734913026.jpg,,False,True
BOOK01826,Turns,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781735610931.jpg,,False,True
BOOK01827,The Visionary Leader,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781737188124.jpg,,False,True
BOOK01828,The Unconquerable Game,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781737205142.jpg,,False,True
BOOK01829,Leadership Starts with You,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781737943976.jpg,,False,True
BOOK01830,Committed,,,2024.0,https://www.leadershipnow.com/leadershop/images/9781738396429.jpg,,False,True
BOOK01831,Developing Coaching Leaders,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781738867707.jpg,,False,True
BOOK01832,Dancing with Disruption,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781738903801.jpg,,False,True
BOOK01833,The Resilience Mindset,,,2025.0,https://www.leadershipnow.com/leadershop/images/9781770418561.jpg,,False,True
BOOK01834,The Emotionally Strong Leader,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781773271682.jpg,,False,True
BOOK01835,Leading to Greatness,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781773271712.jpg,,False,True
BOOK01836,Leading Inclusion,,,2022.0,https://www.leadershipnow.com/leadershop/images/9781774581797.jpg,,False,True
BOOK01837,How to Work with (Almost) Anyone,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781774582657.jpg,,False,True
BOOK01838,Positive Chaos,,,2023.0,https://www.leadershipnow.com/leadershop/images/9781774582886.jpg,,False,True
